videoId,title,channelId,channelTitle,uploaded
-dkfZuT7OCE,Apple AirPods 2 vs Samsung Galaxy Buds!,UCDlQwv99CovKafGvxyaiNDA,Jonathan Morrison,2019-03-31T22:09:44Z
2JXUWd20aNw,Destroying my family&#39;s APPLE AIRPODs PRANK!,UCBKeLaZm7TMxw6PTICVhWbQ,jase,2019-12-21T18:48:22Z
oH2cZrEv934,How to ● Clean Apple EarPods or AirPods ( properly ! ),UCrnCSQJB4c1_rOKJRzSZemg,Chris Notap,2016-08-16T17:23:02Z
bOg319-o6Ks,Using Apple Airpods with Galaxy S10 Plus...,UCwgP40E6FHIqB2eBoJk5AfQ,Average Tech Guy,2019-03-11T13:13:16Z
JH-fFfAWldc,AirPods Pro vs AirPods: Which Should You Buy?,UCMgCvJ3_QahXgvwj6LjOd-w,Soldier Knows Best,2019-11-02T17:30:00Z
Dh-ia81C5Ko,Apple Wireless AirPods Review With It&#39;s Pros &amp; Cons,UCO2WJZKQoDW4Te6NHx4KfTg,Geekyranjit,2017-12-19T09:07:23Z
yqv3DPIad9s,How to pair Apple AirPods with an Android device.,UC38ZkyXimRVsXVrIb8xFXAQ,Techdog47,2017-01-02T23:02:55Z
6r33bTc265I,"Apple AirPods Max Are Here - ₹59,900 Apple Headphones🎧🔥🔥🔥",UCOhHO2ICt0ti9KAh-QHvttQ,Technical Guruji,2020-12-09T08:07:02Z
m-1gUUsKpMk,APPLE AIRPODS: VALE A PENA? (REVIEW),UCCbD39MVnMsTLGxsHLnOKlg,Loop Infinito,2017-01-19T01:01:09Z
aoSFrUhSgCI,APPLE AIRPODS PRO: 2 Professional Audio Engineers Trying Them For the First Time,UCEAMLkMKtq6YhmaZdUT1ywA,This is Tech Today,2019-11-14T23:35:22Z
QbKmVo1XOrU,Apple AirPods Unboxing &amp; Review,UCm2TEW6GMo-uUEnAuk-kyCw,jose Tecnofanatico,2016-12-21T15:00:10Z
AcXn7ZgLXwg,BeatsX vs. Apple AirPods ¿cuál es mejor?,UCEgF6KhiOxSe-oRDUJba3Kg,Victor Abarca,2017-05-23T17:00:01Z
TjedP6NgOXo,Why Apple&#39;s AirPods Are So Popular,UCfw2hvuj40AChU7n-N-PRHA,Apple Explained,2019-01-26T00:30:00Z
tp_evOtoqIQ,2000 TL&#39;lik Apple AirPods Pro Kulaklıkları Almamanız İçin 4 Neden,UC26buublzO30XpR-KP2TfAw,webtekno,2019-11-24T10:20:46Z
ich81gzdeDQ,"Apple Airpods, os fones de 1399 reais. Valem a pena? (fones TWS) [Análise]",UC_bXJnsgwOqEPA_-6N6faKw,Canaltech,2017-01-19T23:00:04Z
gLvINU3Cuwc,"Копия Apple Airpods Pro за 4000 Рублей, Которая Смогла! Сравнение с Оригиналом",UCZOINootuIq8tmgEY5Znj0g,РасПаковка ДваПаковка,2019-12-25T09:00:52Z
Bn4bgouatjI,Apple AIRPODS 2 unboxing -ADIÓS AirPower-,UCYkoAtIMi6oFG_8SO5YrauQ,clipset,2019-04-09T17:00:00Z
bzauyDutbNY,Samsung Galaxy Buds (Black) vs Apple AirPods Pro (Not Black),UCwOCcE4enBgo4DenWHv0JYA,Shane Symonds,2019-11-13T12:48:08Z
_aS2Arxhcgs,RECENSIONE Apple AirPods auricolari wireless!,UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2016-12-18T10:00:01Z
8kLLnsCjeYc,Apple AirPod Pro Must Have Accessories!,UClQQoervgLHV2pAOxHJ16NA,HotshotTek,2019-12-23T19:30:00Z
Noq0z5ACPQI,So sánh tai nghe Galaxy Buds và Apple Airpods,UCEeXA5Tu7n9X5_zkOgGsyww,Vật Vờ Studio,2019-03-15T05:51:25Z
hkoWCX8sQf4,AirPods Max 🎧 Unboxing and First Impressions!,UCey_c7U86mJGz1VJWH5CYPA,iJustine,2020-12-10T14:01:06Z
AYdyBdQvAJE,How to customize the settings on your AirPods or AirPods Pro - Apple Support,UCYFQ33UIPERYx8-ZHucZbDA,Apple Support,2020-01-28T21:55:11Z
RHCmtN-7xR8,Полный обзор беспроводных наушников Apple AirPods,UCT8ny3aoHGFPILpCsFuEq9A,Citrus,2017-01-18T14:25:30Z
tRKKknymi9Y,"Gifting My CAMERAMAN SUNEO GADGETS😱😍- Airpods Pro, Apple Watch, Smallest Phone",UCZ2AtDVMLq16wTxyMny0rQg,Master Butter,2020-11-11T17:49:23Z
yYAjnEqjzmA,Why you NEED AirPods for your new Apple Watch,UCUUNkL6Wke6i0P6funa7wdQ,AppleInsider,2018-12-31T19:05:54Z
iJ1vrNCemFc,Apple Airpod Pro w/ Active Noise Cancelling - REVIEW,UCcGYJndqreqXMUZoOhn3E7A,JimsReviewRoom,2019-11-07T14:00:06Z
v8uq7P2cjb8,The Truth about Apple AirPods Pro !,UCXUJJNoP1QupwsYIWFXmsZg,Tech Burner,2019-11-14T13:56:35Z
bTHRKrVNs24,How to install a Toast cover for Apple AirPods Pro case,UCoxR3BBytP_cT9FmFK8Fpjw,Toast,2019-12-11T22:04:36Z
kYRghnqGt7o,Huawei FreeBuds Pro vs. Samsung Galaxy Buds Live vs. Apple AirPods Pro,UCzwe0YWblwBt2B_9_d-P44w,Pretty Tech,2020-10-27T09:34:51Z
1yVPJVtLr0w,Recensione AIRPODS PRO APPLE e CONFRONTO AirPods normali. TEST anche su ANDROID,UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2019-11-05T11:30:01Z
N7bT56mrDF4,5 cosas sobre los Apple AirPods que debes saber,UCx_lYLRAnOwYFWrbfwAs0iA,iSenaCode,2017-01-03T17:00:03Z
NvjmJbjQSkU,Using APPLE AIRPODS on ANDROID (Apple Airpod 2 Review),UCI_lLkWji9bFWGkRGM_5TkQ,Copper vs Glass,2019-04-05T16:28:39Z
XKWM25yN0wc,Apples neue AirPods Max - Wir müssen reden.,UC173FCaSv6VvqDxuoinDr3g,Felixba,2020-12-08T18:44:49Z
LgEJe5ZYPSU,How to Check Apple AirPods Battery Life Out Of The Case For The iPhone And Android,UC8TENxiHgZlGo6nqpfyYVgw,SidsTips,2018-06-01T01:01:31Z
khxwPHj-j2s,Apple AirPods 2 review: even more wireless,UCddiUEpeqJcYeBxX1IVBKvQ,The Verge,2019-03-29T13:00:11Z
WpeQMg6YUH0,iPhone 7 + AirPods – Stroll — Apple Official,UCfsKYESfFjJrhLfW8hAqKfg,Angedelile,2017-02-25T03:59:01Z
0zMxtkwlDCY,₹75000 APPLE കൊണ്ടുപോയപ്പോൾ ⌚️ airpod pro | apple watch 6,UCkJfmb163NsCn5RilDm7Q6g,Karthik Surya,2020-12-06T11:30:00Z
bgjsGMC-CXM,Samsung Galaxy Buds+ vs Apple AirPods Pro [Honest Comparison],UCZZ4ivUawsXRktLKej8d6Xw,Mike O'Brien,2020-02-29T15:00:08Z
gIaraa91RE0,FAKE VS REAL Apple AirPods Pro - Buyers Beware! 1:1 Clone,UCf_67twWOb9eYH-HX562r6A,Redskull,2019-11-27T17:16:04Z
IsAufcwdjE4,Apple AirPods Pro kutusundan çıkıyor!,UCzNu79N8Lq1wUY52MkhWKSA,ShiftDelete.Net,2019-11-19T10:48:31Z
0IkQZToTsFY,BEKLEDİĞİMİZE DEĞDİ Mİ? - Apple AirPods 2 Kutu Açılışı!,UCzNu79N8Lq1wUY52MkhWKSA,ShiftDelete.Net,2019-04-05T12:29:59Z
uayCJxVy7rU,Apple AirPods review,UCddiUEpeqJcYeBxX1IVBKvQ,The Verge,2016-12-20T15:00:08Z
AZy5CoKWK04,FAKE VS REAL Apple AirPods Pro - Buyers Beware! Perfect Clone!,UCf_67twWOb9eYH-HX562r6A,Redskull,2020-06-08T12:00:08Z
2d_k59H4cik,Samsung Galaxy Buds vs Apple AirPods Review,UCO2WJZKQoDW4Te6NHx4KfTg,Geekyranjit,2019-03-01T08:50:59Z
rklgsLqX-XU,Сравнение Apple AirPods оригинала и качественной копии.,UCZfywWr46RKNiolGKHkdBiA,Shopping review,2019-02-20T17:22:11Z
O0bk9MSmnHw,Skullcandy Indy vs Apple AirPods 2 - And the winner is? (Review &amp; Mic Sample),UCt7gJvggxs69ZSQc1eBMh_w,Brian Unboxed,2019-05-17T17:57:16Z
P_cNQbAXP6g,Apple AirPods Unboxing,UCeaXPZT_Zj8CSC-OrQcRs3g,TechTalk,2017-11-02T23:16:46Z
D260-GqGOO8,9 Tips to Fix Apple AirPods Case is Not Charging issues🔋: [👉 2020 Updated],UCJ_EeBqOzZcmTFZ0d9GDR8w,HowToiSolve,2019-05-14T02:00:02Z
-7LsKF_y3YQ,"[HINDI] ₹12,999 Apple AirPods VS  ₹499 TWS - i7S (Fake AirPods) Comparison | Real Vs Fake AirPods",UCc1aq4F_dnz5oWGXV7Ov02g,Harsh Sharma,2019-06-06T14:08:13Z
2FvJ-Wn0_4k,AirPods Max Unboxing &amp; First Impressions! WOW,UC9fSZHEh6XsRpX-xJc6lT3A,UrAvgConsumer,2020-12-10T14:01:19Z
8iNnmJabT70,How to Identify FAKE Apple EarPods IN 5 STEPS | 2019,UCWHECOBvlhosLKVTHvw-3qw,Fisayo Fosudo,2018-01-07T22:22:06Z
1tpU8cpgY1I,Apple AirPods - Official Trailer,UCcbgqemqUssY07FF_wZeHwg,LoveApple,2017-01-20T08:39:05Z
eU7ANMsFnlM,OnePlus Buds vs Apple AirPods - This Might Surprise You,UCMgCvJ3_QahXgvwj6LjOd-w,Soldier Knows Best,2020-07-21T14:58:37Z
JF_wpY8BqK8,Apple AirPods Pro review: Finally good,UC3lJL1pUvQ2Ih2qZ-4ozrLw,SoundGuys,2019-11-18T19:03:36Z
EtvkG7bpUlU,How to Draw Apple AirPods 🍎🎵,UC3dEvA1is6-0_yuei9iCdEw,Draw So Cute,2020-03-31T13:00:17Z
AvIQeohgPD8,Using Apple Airpods 2 with Samsung Galaxy Note 10+...,UCwgP40E6FHIqB2eBoJk5AfQ,Average Tech Guy,2019-08-24T16:00:17Z
gOK5SQJ1QB0,Beats Powerbeats Pro Unboxing &amp; First Look - Better than Apple Airpods???🔥🔥🔥,UCOhHO2ICt0ti9KAh-QHvttQ,Technical Guruji,2019-10-23T09:00:33Z
0Dfz6gg-sEc,HOW TO DRAW A CUTE APPLE AIRPODS,UCEDqrzeStonXUKvrtQIlDFg,GuuhDrawings,2020-06-11T18:03:33Z
plgG-pCaLqE,Don&#39;t get SCAMMED by FAKE Apple AirPods!,UC2wX-Nk8LwiuwWTQeOuvwRA,Aaron Andino,2019-08-16T01:21:34Z
Lz6QnrrEK3A,Xiaomi AirDots Pro 2: Cheaper Alternative to Apple Airpods?,UCdp6GUwjKscp5ST4M4WgIpw,TechWiser,2019-10-26T15:42:00Z
ZX92ZfJwW_U,BlackPods Pro и Точная Копия Apple Airpods Pro с Алиэкспресс!,UCZOINootuIq8tmgEY5Znj0g,РасПаковка ДваПаковка,2020-03-11T12:00:12Z
G9YOOCdshOw,Apple AirPods Pro Test Fazit nach einem Monat,UCtVRqyK1SGKqOlER5-mnKZQ,Technikfaultier,2019-11-24T10:50:28Z
di0qMNpUWiQ,Tańsze a lepsze? Xiaomi Redmi AirDots recenzja vs Apple AirPods,UCnRNy8j1mhhR-gl3HpWDV-Q,TestHubPL,2019-07-08T14:01:12Z
1LBuf09MvgY,Apple AirPods PRO -RUIDO a discreción!!!-,UCYkoAtIMi6oFG_8SO5YrauQ,clipset,2019-12-15T18:00:00Z
dK3WgJhbgfY,Это Лучшие Беспроводные Наушники Вкладыши! Vivo TWS Уделали Apple Airpods,UCZOINootuIq8tmgEY5Znj0g,РасПаковка ДваПаковка,2020-07-02T09:47:00Z
E9W8_6fY_1Y,"AirPods, los auriculares inalámbricos de Apple",UClLLRs_mFTsNT5U-DqTYAGg,La Vanguardia,2016-12-23T17:12:19Z
UfQEbUmcm2U,Apple Airpodல் இவ்வளவு வசதிகளா? | Unboxing: Apple Airpod Pro | Detailed Review | Tech Boss,UCnKhQkCUS1oCEvjuTfU4xIw,Tech Boss,2019-11-19T07:43:45Z
JIhEgcypQQg,How to connect AirPods to your iPhone or Android device - Apple Support,UCYFQ33UIPERYx8-ZHucZbDA,Apple Support,2020-01-28T21:55:03Z
YdT1or7Vhkk,"5 Ways to Tell if Your Airpods Are Fake (Apple Airpods 2nd Generation, Wireless Charging Case)",UCT0-QGzp9nyXqCmfIOYR2EA,Matt,2020-03-20T22:22:00Z
WGUlNJh261k,Apple AirPods İnceleme - 900 TL&#39;ye değiyor mu?,UCzNu79N8Lq1wUY52MkhWKSA,ShiftDelete.Net,2017-03-10T16:00:04Z
nIk8YnCGckw,$549 AirPods Max Impressions: Has Apple Lost Their Minds?,UCDlQwv99CovKafGvxyaiNDA,Jonathan Morrison,2020-12-08T22:08:04Z
WR-rx288N_U,"Apple Airpods - recenzja, Krótka Mobzilla odc. 28",UC6NFFT5qOAvgO_NQomkRvSw,Mobzilla,2017-03-06T17:10:10Z
TJTj_m8BgC4,Apple AirPods 2 - Review,UCEoqPKAUnoZ5K6iXq0w6K0g,Coolblue,2019-04-12T14:06:10Z
kcRCs0wjfCg,HYDRO Dipping Apple Airpods - SUPREME (Satisfying),UCv6zfVTPgfqB1o29iT68HIg,ConnorTV,2020-04-23T19:46:02Z
G8GiXApjzVM,Apple AirPods Pro - Review &amp; Vergleich mit AirPods 2 (Deutsch) | SwagTab,UCCqepY-W86CAXNHbnUwR5ow,SwagTab,2019-11-05T16:00:05Z
bsZAFhVsiaY,TEST : APPLE AIRPODS PRO vs SONY WF-1000 XM3 !,UCPQsSFJurluaMOG1qL0Y7sA,PP World,2019-11-03T09:00:12Z
nKjvSCnmpUs,Apple AirPods 2 with Wireless Charging Case (Unboxing and Comparison),UCpnK7b_pI7k5nfv2aZ_g47w,Joshua Butcher,2019-03-26T19:29:25Z
NPWCuA_8Zws,Apple Airpods 2 &quot;Real Review&quot;,UCFfCqe7b9YiDk2ZiAG8UIGA,Flossy Carter,2019-03-29T11:37:41Z
ypNMkiGmAHE,Apple AirPods Pro Uzun Kullanım Testi! - 3 ay nasıl geçti?,UCzNu79N8Lq1wUY52MkhWKSA,ShiftDelete.Net,2020-03-05T16:42:57Z
qwB5ynQaZsM,Что лучше: Apple Airpods или Samsung Galaxy Buds Live?,UCt7sv-NKh44rHAEb-qCCxvA,Wylsacom,2020-10-02T14:46:21Z
pzpu9pL8qoA,"Apple AirPods 2: Tipps, Hilfe, Funktionen | deutsch",UCXeBejAs0cIw4a3UFy1SuIg,COMPUTER BILD,2019-10-28T08:27:02Z
jUiZD0rds4Y,Jabra Elite 75t vs Apple Airpod Pro - Best True Wireless On the Planet!,UCvIbgcm10GqMdwKho8C1Zmw,MW Technology,2019-11-17T18:30:01Z
8z17HAA-moY,Apple&#39;s &quot;Disposable &amp; UNFIXABLE&quot; $250 AirPods - e-waste problem,UCQDhxkSxZA6lxdeXE19aoRA,Hugh Jeffreys,2020-10-17T23:00:02Z
_KJ2ttclOFs,Обзор Huawei FreeBuds 3 🔥 - Единственная Альтернатива Apple AirPods 2,UCL0tSwuCfEQi6EFSUJd83VQ,Andro-news.com,2019-11-25T17:29:23Z
IR3ztt5ukE0,Apple Airpods Sound Calling And Microphone Problem [Solved],UC48EXrEiro8snuiBYw13abQ,URTechSupport,2019-06-08T20:46:10Z
BQHilbdIpPY,Apple AirPods 2 VS AirPods 1 -  Unboxing &amp; Vergleich! (Deutsch),UCKMO2LIpvjBbhNtssrCrhzQ,i Review,2019-03-26T11:51:02Z
H54oLelvMG0,Samsung Galaxy Buds İnceleme - Apple AirPods ile karşılaştırdık,UCzNu79N8Lq1wUY52MkhWKSA,ShiftDelete.Net,2019-05-04T15:54:46Z
V4Pq6nvbaa0,Cảm nhận Apple AirPods 2 sau 1 tuần sử dụng,UCyQobySFx_h9oFwsBV0KGdg,Tinh tế,2019-04-14T12:05:01Z
gNmd_ksaFns,Apple AirPods Pro最強對手 Sony WF-1000XM3、Beats Powerbeats Pro 連接、音質、降噪對決 廣東話 | 耳機評測 【Price.com.hk產品比較】,UCUEJok-GiWaGlv5nIPwk-GQ,Price.com.hk 香港格價網,2019-12-13T11:45:02Z
RGuBkl_0XeA,How To Answer and Hang Up A Call With The Apple Airpods On The iPhone,UC8TENxiHgZlGo6nqpfyYVgw,SidsTips,2019-03-14T00:48:15Z
qXvBHPp2158,Apple AirPods Max Are Making People Mad,UCXv-co3EYHF7aOH4A93qAHQ,Lew Later,2020-12-09T13:42:02Z
aoLN522d1cU,Samsung Galaxy Buds+ (Plus) - Review &amp; Vergleich mit Apple AirPods Pro (Deutsch) | SwagTab,UCCqepY-W86CAXNHbnUwR5ow,SwagTab,2020-02-23T16:00:02Z
kDQAmIV4c44,Excellent Alternatives to Apple&#39;s Airpods!,UCO4ZTteyr13tn2rG5hLu8pg,Gamesky,2020-04-20T19:19:04Z
WFr9OSnmvjA,Apple AirPods Pro - Kidney in Ear 🤑,UCMYuF0mNxTgOzr1lS7opIBQ,ATC Android ToTo Company,2020-01-21T18:35:15Z
htEAGFpmy64,How To Reset your Apple AirPods 2 - Hard Reset,UC24n6DdP2hN1OcVKVVxy_sg,Serg Tech,2019-05-18T13:03:35Z
i_ITC7AHdEg,Apple AirPods 2: Zweite Generation ausgepackt!,UCXeBejAs0cIw4a3UFy1SuIg,COMPUTER BILD,2019-03-27T13:37:39Z
XiO9fNzWjSI,Apple Airpods Pro 2 Release Date and Price – Airpods 3 Launch Date Coming?,UCz6PEeVLG1TL6jMRTvSLm4g,Matt Talks Tech,2020-09-17T13:46:21Z
LSjbQsv2JwM,"realme 8/X4 Pro Coming Soon?, LG Rollable Phone 😲, Apple AirPods 3 Leaked, Mi Smart Upgrade-#TTN875",UCEPL07qzVsOcHd3sMUws65g,Trakin Tech,2020-11-05T13:22:59Z
dUWTCTFYJvc,"Apple AirPods 2 - Review, Vergleich mit der 1. Generation &amp; Eure Meinungen (Deutsch) | SwagTab",UCCqepY-W86CAXNHbnUwR5ow,SwagTab,2019-05-05T15:00:04Z
39STbHMnGxI,Apple AirPods vs. Apple EarPods,UCHDZxIWRuJeNvZhGGXtM0_g,skyforce95,2018-02-24T04:16:31Z
9Z9xcrFGSLo,How To Reset your Apple AirPods Pro - Hard Reset,UC24n6DdP2hN1OcVKVVxy_sg,Serg Tech,2019-11-09T02:29:30Z
Qp4UlyhvW5U,Apple EarPods Lightning Connector Unboxing (*not* AirPods Unboxing),UCbrCjYzOrBMZVtIiCbqsWfA,Brian Fagioli,2016-09-16T22:28:42Z
wLUJ9VNzZXo,Apple Airpod Pro Javascript Animation Tutorial,UClb90NQQcskPUGDIXsQEz5Q,Dev Ed,2019-11-02T13:00:11Z
H5N5f-zqen4,Звук Apple AirPods Pro: что с ним не так?,UCHB_LTbHebAPiiP3q8Jj3dg,Michael Borzenkov,2019-11-14T09:44:39Z
CDfJSJRk5f4,Apple AirPods PRO UNBOXING y primeras impresione,UCm2TEW6GMo-uUEnAuk-kyCw,jose Tecnofanatico,2019-10-30T21:22:56Z
_-LkzzizEUw,Connect iPhone 6 to Apple Airpods - How to,UCdGUh5WgHPF7jfZDXxbGd1w,Team AJ,2019-11-18T20:47:28Z
xqgppNkp4To,Restoration old AirPod Pro for Iphone ✕ | Restore Broken  Apple Smartphone Tools fake AirPods Ｐｒｏ,UC3s0xujKiaQWwbDRnQDzUQA,Restoration 2R,2020-12-04T12:50:43Z
ZA3W-EXrLE0,1.399 TL verip almaya değer mi? - Apple AirPods 2 İnceleme!,UCzNu79N8Lq1wUY52MkhWKSA,ShiftDelete.Net,2019-04-21T15:30:06Z
2WA6pSziFSo,Como Resetear Apple AirPods ★ Hard Reset,UCu8kyKVjSqfdVkqqRlh1xqg,Serg Tech Español,2019-08-17T15:40:59Z
KnbeTnWWVeE,The “REAL” Truth about Apple AirPods Pro in India!,UCdoDYkupTElV62K7ttA_E4w,TechBar,2019-12-05T14:06:35Z
nw3oHG8FA3w,NEW Apple AirPods 2 vs Bose SoundSport Free (Earbuds Review),UCAf9vHS_4I9lSu-7gYhkzaw,RIZKNOWS,2019-04-17T20:00:04Z
nAbe1wAYDTg,"ipad air 4 unboxing(+ airpods pro, apple pencil, and lots of accessories)",UCrtSRV2hhXb8lXB_UPNn_QA,noelia aleman,2020-10-26T18:24:06Z
uKJKf-ooOhM,SENNHEISER 2 vs AIRPODS PRO [Sennheiser Momentum True Wireless 2 &amp; Apple AirPod Pro Full Comparison],UCZZ4ivUawsXRktLKej8d6Xw,Mike O'Brien,2020-03-15T13:40:51Z
dasHcgXup_Q,Apple AirPods Pro first look: A big improvement,UC-6OW5aJYBFM33zXQlBKPNA,Engadget,2019-10-30T19:02:32Z
2xn6NZTE0Z8,Apple AirPods Pro — лучший обзор,UCQ18THOcZ8nIP-A3ZCqqZwA,BIG GEEK,2019-10-31T04:00:00Z
doe2yEheTTo,Что мне дали Apple AirPods? БОЛЬШОЙ опыт использования AirPods и AirPods Pro,UCJHTQG_K8l2A2ZE4ohxcLyQ,ProTech,2020-04-08T10:18:35Z
oOdT1Nwj0t0,Apple AirPods Pro in-Depth Review ll in Telugu ll,UCb-xXZ7ltTvrh9C6DgB9H-Q,Prasadtechintelugu,2020-08-23T13:06:18Z
cal82jdyw7s,Realme Buds Air vs Apple AirPods &amp; (Giveaway CLOSED),UCgl4mMudw205_I9_jQvG5eA,Nabeel Nawab,2019-12-24T15:28:49Z
1tevNcgX1wo,"Apple AirPods 5rs, Apple Watch 5rs | Diwali Sale 95% OFF | Delhi | Anmol Verma",UCwGPEfG_VbJraKLgOlZsBhw,Anmol verma,2020-10-22T17:34:45Z
