videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,stock_price_before,stock_date_before,stock_price_after,stock_date_after
xfxfZMIqjDc,"Термоядерный реактор горячее Солнца, Apple Airpods Max, Революционный аккумулятор и другие новости",UCrzwOa2lzzPjfiLIn7Y8SrQ,Кик Обзор,2020-12-10,115544,9499,163,443,156842871,986000,481,,,,
XB0xdXVmSng,AirPods Max — $549 Apple Headphone Deep-Dive!,UCLBHPoY3NugnZYURxln3fKQ,Rene Ritchie,2020-12-08,107328,3231,168,1003,19318828,197000,166,123.08000183105469,2020-12-02,,
toboYcW3HjY,AirPods Max — What Apple Didn&#39;t Answer!,UCLBHPoY3NugnZYURxln3fKQ,Rene Ritchie,2020-12-10,57974,1918,84,280,19318828,197000,166,,,,
QRh0cmfZPqU,How to Connect Apple Airpods Pro with Android Smartphones?,UCix7HIJ74fUDlHDkAAcyRPA,Gogi Tech,2019-12-28,110900,3147,196,295,382204147,2350000,2794,71.24635314941406,2019-12-27,73.12215423583984,2020-01-03
Zi2O5eBZ4LA,"Noise Air Buds wireless earbuds with touch control and apple airpods like look for Rs. 1,999",UCix7HIJ74fUDlHDkAAcyRPA,Gogi Tech,2020-11-02,59862,2461,107,232,382204147,2350000,2794,108.67251586914062,2020-10-30,118.69000244140624,2020-11-06
2-PBu5YmqEE,"Realme Buds Air Pro true wireless earbuds - Apple Airpods pro for Rs. 4,999 (kinda)",UCix7HIJ74fUDlHDkAAcyRPA,Gogi Tech,2020-10-22,56499,2437,117,225,382204147,2350000,2794,116.6687240600586,2020-10-21,111.00847625732422,2020-10-28
IZMm0ts6_5I,Cara Reset Apple Airpods dan Memperbaiki Masalah pada Airpods,UC6FLHdX8fsZJhGj7zxxdJ9Q,iamcherish Apple Pro,2020-05-17,104380,1819,49,929,18105094,182000,208,76.65679168701172,2020-05-15,79.44196319580078,2020-05-22
HFCVScvGmIs,How to set up and use Apple AirPods Pro,UCVy-vHKZkh1vlLHWp955qww,How To Do It All,2020-03-23,104959,1217,167,57,8532957,55300,142,56.49163436889648,2020-03-20,61.05059432983398,2020-03-27
aJBsYRNK-NQ,HOW TO DRAW APPLE AIRPODS,UCTgJIG8ddlh4lXLv7tAuiog,Yo Kidz,2019-07-10,103968,1010,118,161,45866772,261000,914,49.13938903808594,2019-07-09,49.9354133605957,2019-07-16
mrvHN4LAucQ,Samsung Buds Live vs. Apple AirPods Pro,UC1IQIspOkCeV3WnYm32SBFQ,This Is,2020-08-21,101853,4739,123,464,19664235,331000,136,118.07129669189452,2020-08-20,124.7947006225586,2020-08-27
89NmhJZ3WE4,"Unboxing Apple AirPods Pro, Wedding Anniversary Gift from Swetha Bhakthan",UC1v4URvQXjEA2bkAD6gl1_Q,Chat with Bhakthan,2020-08-26,97846,5969,260,324,2882993,117000,61,124.61001586914062,2020-08-25,133.94889831542972,2020-09-01
Lt9MGFFGCqE,APPLE lançou os AIRPODS 2 hoje! Vem conferir as novidades!,UC3w9eSRf6X3opt5j-MQn7QA,Matheus Kise,2019-03-20,90363,4521,121,255,94296197,646000,1355,45.37272262573242,2019-03-19,45.43595886230469,2019-03-26
_xeFiAV3dQY,Apple&#39;s Christmas Surprise Revealed! AirPods Max,UC2VrA-oteANZQ07TquwBvAQ,iupdate,2020-12-08,90254,3198,145,375,67961983,278000,1447,123.08000183105469,2020-12-02,,
x4hFgEgJbLE,Apple Watch Series 7 Redesign &amp; AirPods 3 Delayed!,UC2VrA-oteANZQ07TquwBvAQ,iupdate,2020-11-26,51841,2133,52,181,67961983,278000,1447,116.02999877929688,2020-11-25,123.08000183105469,2020-12-02
CmdAC1Fc9ow,"What&#39;s Apple&#39;s December Surprise? AirPods Max, AirTags, Apple TV or iPhone 12 Socks?",UCzmwnZ_ZElg6kuE6e5QS4pg,Brian Tong,2020-12-04,88832,2557,93,259,27320836,214000,324,123.08000183105469,2020-12-02,,
MXwd0J42KIE,BİM&#39;den APPLE AİRPODS 2 ALDIM! (Alınır Mı?),UCm0dw7RiKLAxLiI-ZQWbr_g,Furkan Akman,2019-12-13,88086,1720,305,280,7076057,40200,167,66.73751831054689,2019-12-12,68.84196472167969,2019-12-19
850gpdHPvQE,Nova Truly Wireless Earbuds - Better than the Apple Airpods??,UCtYJT2feifBiVsxSC1S1Jwg,JSL Review,2017-11-28,87971,869,52,90,18748157,116000,206,41.542213439941406,2017-11-27,40.51850891113281,2017-12-04
ddzaQZGSNG4,Apple AirPods Max - பெட்ரோமாக்ஸ் லைட்டே தான் வேணுமா?,UCfHbVIuScyuQob_2XpyfMZQ,C4ETech Tamil,2020-12-09,85481,7225,188,510,135141029,1100000,1093,,,,
5GGtu9iphew,Personnaliser vos AirPods ou AirPods Pro - Assistance Apple,UCh5CL7XbLPZPfJa7Bf6ifng,Apple France,2020-06-15,87904,1643,137,88,55858187,468000,207,84.40194702148438,2020-06-12,87.1223373413086,2020-06-19
hLWRnio-jqc,AirPodsやAirPods Proをカスタマイズする方法 — Appleサポート,UCv5iVjD-tFfl04V4AB4XRYw,Apple Japan,2020-08-17,83541,770,163,85,98778230,462000,215,114.70960235595705,2020-08-14,124.15579986572266,2020-08-21
HowBRtQXmZI,Xiaomi Mi AirDots: Apple AirPods Alternative? - 24h Test,UCHbcbgxdWJittda3pg0QK5g,China-Gadgets.de,2019-01-14,77870,1453,88,192,22325807,133000,769,36.88577270507813,2019-01-11,37.98296737670898,2019-01-18
45z3dsiSmck,「AirPods Max」っていうAppleが初めてリリースする約7万円のヘッドホンなんて誰が買うんだよwwwww,UCZQlwQQ9FA-npql7Y-djOGg,セゴリータ三世 / Segorita the 3rd,2020-12-09,76060,1774,162,551,51728021,135000,1415,,,,
E4EyugfYwNo,Apple Airpods 2 VS QCY T5 Detaylı Karşılaştırma,UCdNF8Mh7F69h595BpVMPFOA,Enes Özen,2019-12-29,75719,4356,41,775,9709612,58900,358,71.24635314941406,2019-12-27,73.12215423583984,2020-01-03
UY3TiU5vmSc,BU KULAKLIKLARI ALIN! (EN İYİ 10 Apple AİRPODS çakması),UCdNF8Mh7F69h595BpVMPFOA,Enes Özen,2020-07-14,73017,2077,25,1049,9709612,58900,358,95.14152526855469,2020-07-13,98.01139068603516,2020-07-20
gC0s8ds3WFQ,Bose Quietcomfort Earbuds VS Apple Airpods Pro | Worth The Upgrade??,UCULadXL9c5fjMXRsXUuM-cw,CEONTHEMAKING,2020-10-11,70181,1450,82,221,2739536,15500,160,116.76854705810548,2020-10-09,118.81501007080078,2020-10-16
Zivtem0-zGk,Seriously Apple? The AirPods Max Cost What??,UCO_vmeInQm5Z6dEZ6R5Kk0A,Pocketnow,2020-12-09,67649,2717,91,705,732285066,1790000,7336,,,,
59XUHgubIyo,Apple史上最強の音？ Appleから「AirPods Max」が発表！,UCZm3dECbQU33IWG5MQ-NAdw,ギズモード・ジャパン,2020-12-08,68990,964,70,400,35290767,93900,1519,123.08000183105469,2020-12-02,,
oW9bhEIYHhM,Sonunda Apple Airpods Pro&#39;ları Geri Çağırdı!,UCvHUWsOCZkikC_M-Zn9VAKw,Onur Akbaş,2020-11-01,66904,1470,53,456,4362370,19700,109,108.67251586914062,2020-10-30,118.69000244140624,2020-11-06
y4oQwoi4xT8,How To Reset Apple AirPods Pro,UCuGtavqvDJwkiD8yY6w63hg,Jamie Wagner,2020-02-26,67784,403,33,171,47630769,63200,445,70.9915771484375,2020-02-25,71.29715728759766,2020-03-03
1koOopbLEeI,Apple AirPods Androiddal - Működik?,UCAA4EV4denSMDNMvUxDV82A,Tech2.hu,2018-12-28,63380,2545,34,263,61676205,233000,1265,37.8206901550293,2018-12-27,34.439476013183594,2019-01-03
HQubCGiSjkY,Apple Airpod Pro _(Z Reviews)_ The TWS Benchmark,UC3XdYJjWliOdKuZMNaTiP8Q,Z Reviews,2020-04-25,62833,2348,96,479,67961615,217000,1629,69.73232269287111,2020-04-24,71.23554229736328,2020-05-01
wTgSKURRcYQ,Apple&#39;dan bir ilk: 5.699 liralık AirPods Max&#39;e ilk bakış!,UClDUBCkfg3IFFZSpQFR9tmg,Sihirli Elma,2020-12-08,62447,2557,575,694,10315421,94300,208,123.08000183105469,2020-12-02,,
kJw1o-wR7oI,"Apple Airpod Pro , Smartwatch, Speaker, Watch | Speakers at cheapest Price | Gadget market Delhi.",UC9P8RGEax5PQHJPAoVdfzmw,EPIC LADKA,2020-08-02,61327,2355,203,168,83487820,1210000,758,105.8860855102539,2020-07-31,110.92113494873048,2020-08-07
PaFL3rlqnqM,Die AirPods Max sind da! - Apple stellt Over-Ear Kopfhörer vor | Das müsst ihr wissen!,UCVChR9pqkB2Y6jpY8MlesoA,Apfelwelt,2020-12-08,60999,2636,53,167,26444801,160000,406,123.08000183105469,2020-12-02,,
HhviaR57Wuw,Apple AIRPODS PRO: Recensione ONESTA,UCoyoYGVhKzfs1vCgAGoaOuw,Maurizio SaggiaMente,2019-11-07,58859,2516,42,214,1931465,31600,123,63.052284240722656,2019-11-06,65.01905059814453,2019-11-13
d-u45GNwVHA,"Apple&#39;s AirPods Max Headphones Cost 59,900 Rs || Tech 183",UCQV-7R4qhAJXxdkrWNOglDQ,Dekho Isko,2020-12-10,59262,6725,70,214,99578813,688000,783,,,,
jMRz_WaBcRk,বক্সে চার্জার দেবেনা স্যামসাং | Samsung F62 | Asus ROG 4 | Apple airpods max | CyberPank 2077 #TN178,UCtu_QzoqdLjRt3Nmqe7aeqg,TechSci Guy,2020-12-08,56725,8347,322,784,54510200,592000,709,123.08000183105469,2020-12-02,,
CAo_aifKu_I,"Review Apple AirPods 2: mudou mais do que parece, menos do que deveria - TecMundo",UCdmGjywrxeOPfC7vDllmSgQ,TecMundo,2019-07-10,55864,3932,62,216,695577043,3720000,6778,49.13938903808594,2019-07-09,49.9354133605957,2019-07-16
7nMzDUXo6Kg,300 ರೂಪಾಯಿಗೆ Apple AirPods😂 unboxing in ಕನ್ನಡ⚡ | True wireless earbuds for 300 Rupees 2020 | Kannada,UCPMDhcBogBPsrGQWf5qnArg,Tech in Kannada,2020-09-07,55453,4722,97,325,33373264,512000,861,120.75167083740234,2020-09-04,111.8071060180664,2020-09-11
7BK092eRRVo,OnePlus Buds vs Apple AirPods 2: Which should you buy?,UCcdKjoU_7733lU1-nAlIP_Q,Pocket-lint,2020-07-24,55340,954,35,145,22404507,32900,947,92.5182876586914,2020-07-23,95.8515167236328,2020-07-30
ynXCtZHoGXk,Airpods pro real vs fake. How to spot counterfeit / clone Apple air pods,UCNc5KHbWdkvwaCbv_D_HG2Q,Voice of People Today,2020-09-08,55107,395,47,38,7647714,14400,472,120.75167083740234,2020-09-04,115.16131591796876,2020-09-14
E65Tj5SZZEs,AIRPODS MAX MỚI CỦA APPLE XẤU VÃI MÀ GIÁ TẬN 12 TRIỆU!???,UCDri2yZO_tqdD70bK-D7iQg,AnhEm TV,2020-12-09,55342,1613,60,134,177376567,785000,1029,,,,
NHevgWguJAw,Apple Airpods Killer !  - Crowdfunding Campaign of the Week #2,UC247FQWwWr5Xo-iq489QavQ,Amazed HD,2016-12-05,50986,143,96,11,4645358,11600,92,25.80983161926269,2016-12-02,26.76097297668457,2016-12-09
PB7gSMho0tA,AirPods Maxまとめ！Appleがノイキャンヘッドホン突然発表！音質マックス？お値段マックス・重さもマックスと全てがマックス！,UCCD76tKlE45u1YTX0cVh1OQ,Appleが大好きなんだよ,2020-12-08,52999,882,63,365,93090415,224000,1531,123.08000183105469,2020-12-02,,
